['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-6.34075927734375, 89.33364868164062, 62.00658416748047, 92.26029968261719, -20.038650512695312, 165.38644409179688, 153.79238891601562]
[-7.528142929077148, 85.83619689941406, 62.01478576660156, 90.30900573730469, -21.877639770507812, 163.00253295898438, 142.5172119140625]
[-8.516605377197266, 82.60863494873047, 61.92374038696289, 88.43746948242188, -22.9940185546875, 161.31436157226562, 131.560791015625]
[-9.299385070800781, 79.58753204345703, 61.804134368896484, 86.63916015625, -23.554718017578125, 160.03408813476562, 120.99874877929688]
[-9.896469116210938, 76.72712707519531, 61.67391586303711, 84.9136962890625, -23.653182983398438, 159.01028442382812, 110.8177490234375]
[-10.326154708862305, 73.99566650390625, 61.538265228271484, 83.26332092285156, -23.350051879882812, 158.16009521484375, 101.00579833984375]
[-10.60555648803711, 71.36803436279297, 61.39830017089844, 81.68991088867188, -22.690704345703125, 157.43121337890625, 91.52230834960938]
[-10.74740982055664, 68.82539367675781, 61.254425048828125, 80.19601440429688, -21.709991455078125, 156.7908935546875, 82.34091186523438]
[-10.761962890625, 66.35298156738281, 61.10674285888672, 78.78428649902344, -20.436630249023438, 156.217041015625, 73.43769836425781]
[-10.658523559570312, 63.93840789794922, 60.95512390136719, 77.45710754394531, -18.895736694335938, 155.69308471679688, 64.7777099609375]
[-10.444068908691406, 61.572303771972656, 60.79970169067383, 76.2173080444336, -17.109161376953125, 155.20733642578125, 56.34120178222656]
[-10.125255584716797, 59.246864318847656, 60.64059829711914, 75.06739807128906, -15.097381591796875, 154.7501220703125, 48.09861755371094]
[-9.707574844360352, 56.956336975097656, 60.47785568237305, 74.01016998291016, -12.879531860351562, 154.31405639648438, 40.02838134765625]
[-9.195777893066406, 54.69659423828125, 60.311607360839844, 73.04852294921875, -10.474075317382812, 153.89288330078125, 32.11363220214844]
[-8.594949722290039, 52.464454650878906, 60.14165115356445, 72.18496704101562, -7.89923095703125, 153.48049926757812, 24.3265380859375]
[-7.909435272216797, 50.25831604003906, 59.967689514160156, 71.42216491699219, -5.1729888916015625, 153.07174682617188, 16.64813232421875]
[-7.14301872253418, 48.077980041503906, 59.789371490478516, 70.76304626464844, -2.313446044921875, 152.66213989257812, 9.067459106445312]
[-6.299577713012695, 45.92417907714844, 59.6060791015625, 70.21017456054688, 0.661224365234375, 152.24703979492188, 1.5708770751953125]
[-5.383359909057617, 43.79828643798828, 59.41683578491211, 69.76573181152344, 3.732940673828125, 151.8216552734375, -5.8611297607421875]
[-4.398035049438477, 41.702980041503906, 59.220428466796875, 69.43204498291016, 6.8837432861328125, 151.38150024414062, -13.235488891601562]
[-3.3476295471191406, 39.64130401611328, 59.015411376953125, 69.21082305908203, 10.096221923828125, 150.92160034179688, -20.565628051757812]
[-2.235523223876953, 37.61754608154297, 58.800262451171875, 69.10401916503906, 13.353134155273438, 150.4376220703125, -27.84869384765625]
[-1.0657005310058594, 35.635986328125, 58.57288360595703, 69.11277770996094, 16.638458251953125, 149.92401123046875, -35.09111022949219]
[0.15803909301757812, 33.70155334472656, 58.33103561401367, 69.23807525634766, 19.93701171875, 149.37506103515625, -42.29121398925781]
[1.4314441680908203, 31.81906509399414, 58.07180404663086, 69.48033905029297, 23.235336303710938, 148.78338623046875, -49.45237731933594]
[2.7511634826660156, 29.994483947753906, 57.79243850708008, 69.84040832519531, 26.520263671875, 148.14215087890625, -56.55511474609375]
[4.112876892089844, 28.233177185058594, 57.48925018310547, 70.31825256347656, 29.781173706054688, 147.44183349609375, -63.59236145019531]
[5.512542724609375, 26.54098129272461, 57.15822982788086, 70.9140396118164, 33.008697509765625, 146.67135620117188, -70.54505920410156]
[6.945487976074219, 24.923568725585938, 56.79441833496094, 71.62744903564453, 36.196136474609375, 145.81661987304688, -77.3973388671875]
[8.407402038574219, 23.387229919433594, 56.3927001953125, 72.45860290527344, 39.33802795410156, 144.86187744140625, -84.11727142333984]
[9.892906188964844, 21.93787384033203, 55.946529388427734, 73.40715789794922, 42.43220520019531, 143.7857666015625, -90.68132019042969]
[11.397125244140625, 20.582374572753906, 55.44970703125, 74.47354888916016, 45.47705078125, 142.56573486328125, -97.04598999023438]
[12.914051055908203, 19.32736587524414, 54.89485168457031, 75.65799713134766, 48.47367858886719, 141.17196655273438, -103.17626953125]
[14.43753433227539, 18.17992401123047, 54.27488327026367, 76.96128845214844, 51.423980712890625, 139.57064819335938, -109.03026580810547]
[15.961532592773438, 17.14757537841797, 53.58409118652344, 78.38496398925781, 54.32859802246094, 137.72509765625, -114.55989074707031]
[17.47949981689453, 16.23737335205078, 52.8178825378418, 79.93085479736328, 57.1875, 135.592529296875, -119.72776794433594]
[18.985576629638672, 15.456016540527344, 51.97520446777344, 81.6016616821289, 59.99629211425781, 133.12921142578125, -124.49885559082031]
[20.474937438964844, 14.80914306640625, 51.059383392333984, 83.40078735351562, 62.745208740234375, 130.29257202148438, -128.84799194335938]
[21.943740844726562, 14.300437927246094, 50.077823638916016, 85.33183288574219, 65.41947937011719, 127.03964233398438, -132.76828002929688]
[23.390533447265625, 13.931785583496094, 49.04376983642578, 87.39918518066406, 67.99609375, 123.33639526367188, -136.26248168945312]
[24.815277099609375, 13.702686309814453, 47.97297286987305, 89.60722351074219, 70.44903564453125, 119.150390625, -139.3524169921875]
[26.220592498779297, 13.611198425292969, 46.88478088378906, 91.96085357666016, 72.74678039550781, 114.46475219726562, -142.06497192382812]
[27.610252380371094, 13.6541748046875, 45.79788589477539, 94.46519470214844, 74.85787963867188, 109.26773071289062, -144.43728637695312]
[28.989303588867188, 13.828632354736328, 44.729732513427734, 97.12612915039062, 76.75143432617188, 103.5601806640625, -146.50843811035156]
[30.363422393798828, 14.1324462890625, 43.69512939453125, 99.95059204101562, 78.3980712890625, 97.35244750976562, -148.31735229492188]
[31.737842559814453, 14.56561279296875, 42.70463562011719, 102.94771575927734, 79.7679443359375, 90.65872192382812, -149.90234375]
[33.24623489379883, 15.180789947509766, 42.010589599609375, 106.15316009521484, 80.47323608398438, 85.69390869140625, -150.90171813964844]
