['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-0.18596839904785156, 105.15876770019531, 62.34186935424805, 97.93727111816406, 3.677398681640625, 177.53555297851562, 174.90325927734375]
[2.846179962158203, 101.855224609375, 67.96987915039062, 95.4525146484375, -3.6702880859375, 176.80569458007812, 164.98129272460938]
[0.21717262268066406, 96.66059112548828, 68.25635528564453, 93.85929107666016, -9.602890014648438, 176.45953369140625, 144.0780029296875]
[-1.781015396118164, 92.24433898925781, 68.29305267333984, 92.22181701660156, -13.4849853515625, 176.353759765625, 125.99969482421875]
[-3.2384719848632812, 88.3602294921875, 68.30231475830078, 90.58248901367188, -16.0791015625, 176.29779052734375, 109.98095703125]
[-4.299037933349609, 84.84683227539062, 68.30315399169922, 88.97610473632812, -17.753021240234375, 176.26089477539062, 95.407470703125]
[-5.049934387207031, 81.60726165771484, 68.30133056640625, 87.4234390258789, -18.71710205078125, 176.23370361328125, 81.91510009765625]
[-5.5486297607421875, 78.577880859375, 68.29753112792969, 85.93797302246094, -19.104690551757812, 176.21185302734375, 69.26780700683594]
[-5.834110260009766, 75.71400451660156, 68.29263305664062, 84.52928924560547, -19.009063720703125, 176.19342041015625, 57.30322265625]
[-5.934154510498047, 72.98331451416016, 68.2872085571289, 83.2049560546875, -18.498855590820312, 176.17727661132812, 45.909271240234375]
[-5.870756149291992, 70.3607177734375, 68.28129577636719, 81.97074890136719, -17.628128051757812, 176.16265869140625, 34.98817443847656]
[-5.659940719604492, 67.82781219482422, 68.27507781982422, 80.83207702636719, -16.439483642578125, 176.14907836914062, 24.480087280273438]
[-5.315732955932617, 65.36959838867188, 68.26850128173828, 79.79332733154297, -14.970352172851562, 176.13623046875, 14.3199462890625]
[-4.849058151245117, 62.97496032714844, 68.26165771484375, 78.85877227783203, -13.252883911132812, 176.12384033203125, 4.463623046875]
