['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-12.552419662475586, 101.97416687011719, 49.597877502441406, 102.78462982177734, -4.6386871337890625, 173.38510131835938, 168.60580444335938]
[-9.132158279418945, 98.87310791015625, 54.59265899658203, 99.40052795410156, -11.138198852539062, 171.9412841796875, 162.05767822265625]
[-8.414066314697266, 95.2565689086914, 56.94224166870117, 96.73689270019531, -15.827011108398438, 170.56588745117188, 151.15679931640625]
[-8.939220428466797, 91.63581085205078, 57.679168701171875, 94.42123413085938, -18.788482666015625, 169.6510009765625, 138.78781127929688]
[-9.640100479125977, 88.22818756103516, 57.884056091308594, 92.25160217285156, -20.633270263671875, 169.05059814453125, 126.59658813476562]
[-10.250274658203125, 85.03508758544922, 57.889793395996094, 90.18050384521484, -21.6734619140625, 168.62451171875, 114.92071533203125]
[-10.712831497192383, 82.0245361328125, 57.798946380615234, 88.19831085205078, -22.069351196289062, 168.3009033203125, 103.79888916015625]
[-11.019245147705078, 79.16448211669922, 57.65292739868164, 86.30396270751953, -21.923095703125, 168.04214477539062, 93.19454956054688]
[-11.175359725952148, 76.42822265625, 57.46831130981445, 84.49922180175781, -21.302825927734375, 167.826904296875, 83.06259155273438]
[-11.189094543457031, 73.79386138916016, 57.254783630371094, 82.78663635253906, -20.260833740234375, 167.6424560546875, 73.35903930664062]
[-11.068206787109375, 71.24384307861328, 57.01824951171875, 81.16925048828125, -18.838333129882812, 167.48052978515625, 64.04896545410156]
[-10.821361541748047, 68.76290130615234, 56.762786865234375, 79.64973449707031, -17.071319580078125, 167.33517456054688, 55.077301025390625]
[-10.454744338989258, 66.33971405029297, 56.4919319152832, 78.23164367675781, -14.990097045898438, 167.20245361328125, 46.41819763183594]
[-9.975057601928711, 63.964874267578125, 56.208282470703125, 76.91827392578125, -12.62322998046875, 167.0792236328125, 38.03187561035156]
[-9.388357162475586, 61.63130187988281, 55.91404342651367, 75.71315002441406, -9.997039794921875, 166.96298217773438, 29.883071899414062]
[-8.700677871704102, 59.333831787109375, 55.610755920410156, 74.6197509765625, -7.1368255615234375, 166.8516845703125, 21.934356689453125]
[-7.917167663574219, 57.069679260253906, 55.299537658691406, 73.64198303222656, -4.0668487548828125, 166.74356079101562, 14.162185668945312]
[-7.043684005737305, 54.83735656738281, 54.98079299926758, 72.7834243774414, -0.8114166259765625, 166.6370849609375, 6.53143310546875]
