['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-24.829512, 82.4337, 45.837658, 94.01073, -24.324532, 32.725502, 71.81744]
[-24.455456, 81.72989, 45.672607, 93.3731, -24.318232, 40.020367, 66.16246]
[-23.644684, 80.69305, 45.50755, 92.5937, -24.174458, 48.20672, 60.47006]
[-22.833908, 79.43659, 45.342487, 91.56721, -22.953583, 56.39308, 54.777634]
[-22.02314, 77.95464, 45.17742, 90.50457, -21.185656, 64.57211, 49.08522]
[-21.21236, 75.82949, 45.012363, 89.4999, -19.19876, 72.70279, 43.3928]
[-20.56895, 73.64369, 44.847305, 88.50544, -17.19334, 80.83347, 37.700386]
[-20.390007, 71.57992, 44.68711, 87.51099, -14.889146, 87.72077, 32.00796]
[-20.32525, 69.277016, 44.545258, 86.51652, -12.546399, 92.19227, 26.315556]
[-20.32902, 67.187386, 44.4034, 85.52205, -10.1802225, 96.66374, 20.623138]
[-20.332788, 65.24369, 44.261547, 84.527596, -7.530253, 101.13522, 14.930726]
[-20.336557, 63.436733, 44.11969, 83.53384, -4.8499274, 105.60672, 9.238308]
[-20.340326, 61.761322, 43.977844, 82.54022, -2.194089, 110.0782, 3.5458918]
[-20.344097, 59.98787, 43.835983, 81.54661, 0.4328061, 114.54968, -2.146523]
[-20.347864, 58.400803, 43.69414, 80.7248, 3.0307903, 119.02118, -7.838943]
[-20.052504, 56.81374, 43.552277, 80.26974, 5.598734, 123.37781, -13.531361]
[-19.506218, 55.19509, 43.410423, 79.81467, 7.873652, 127.55887, -19.223772]
[-18.959927, 53.536957, 43.268574, 79.359604, 10.026322, 131.47581, -24.916193]
[-18.413635, 51.45399, 43.126717, 78.90454, 12.080485, 133.64458, -30.608612]
[-17.867346, 49.288124, 42.984867, 78.44948, 14.291408, 133.81595, -36.30101]
[-17.321054, 47.122253, 42.84301, 77.99441, 17.285192, 133.83022, -42.777306]
[-16.774765, 44.9564, 42.701153, 77.53934, 20.278973, 133.84453, -51.20933]
[-15.489428, 42.77128, 42.5593, 77.08428, 23.272749, 133.85881, -59.64137]
[-14.037018, 40.450928, 42.417454, 76.62921, 26.266537, 133.87311, -68.07338]
[-12.585305, 38.22312, 42.2756, 76.17414, 29.260317, 133.88737, -76.39462]
[-11.133728, 36.010822, 42.133743, 75.71908, 32.004326, 133.90167, -82.513145]
[-9.6821575, 34.145794, 41.99189, 75.26401, 33.8503, 133.91595, -88.44137]
[-8.230581, 32.735844, 41.850037, 75.48931, 35.69628, 133.93024, -94.369606]
[-6.7790065, 31.607899, 41.70818, 76.26995, 37.542244, 133.94453, -100.29783]
[-5.3274384, 30.47995, 41.566322, 77.05059, 39.38821, 133.95882, -106.226036]
[-3.7115567, 29.352001, 41.424473, 77.9607, 40.996708, 133.97311, -112.154274]
[-1.9445486, 28.22406, 41.282623, 79.06894, 42.57593, 133.29878, -118.08248]
[-0.17754212, 27.096107, 41.140766, 80.177185, 45.400257, 132.10487, -124.01071]
[1.5894741, 25.96816, 40.998913, 81.28542, 48.25147, 130.37454, -129.93895]
[3.3564806, 24.840218, 40.85705, 82.39366, 51.10267, 128.64426, -135.86714]
[5.123491, 23.71227, 40.715202, 83.57721, 53.95388, 126.91391, -141.79536]
[6.8905053, 22.58432, 40.57335, 84.768745, 56.805077, 125.18363, -147.6333]
[8.657511, 21.873474, 40.431496, 85.96025, 59.65629, 123.45331, -150.6451]
[10.424522, 21.804516, 40.289642, 87.15179, 62.507496, 121.72299, -152.8589]
[12.073196, 21.93947, 40.105633, 88.62717, 65.21642, 119.992676, -155.03377]
[13.53035, 22.074425, 39.45293, 91.50734, 67.87403, 118.262375, -155.31796]
[14.887858, 22.20937, 38.80023, 94.3875, 70.53165, 116.53206, -155.38547]
[16.229212, 22.344318, 38.147526, 97.26764, 73.18926, 114.80175, -155.45294]
[17.57057, 22.667112, 37.494823, 100.14782, 75.846886, 111.48464, -155.52048]
[18.911924, 24.188969, 36.84213, 103.09652, 80.60123, 106.966, -155.58797]
[20.253283, 25.857512, 36.189426, 106.756615, 85.7413, 102.45873, -155.65546]
[21.594643, 27.52606, 35.53672, 110.41674, 91.785385, 98.04905, -155.72295]
[22.936, 29.194603, 34.884026, 114.07683, 97.82947, 93.89339, -155.79044]
[24.277353, 30.863152, 34.231327, 117.736946, 103.87351, 92.31585, -155.85794]
[25.618711, 32.531704, 33.578625, 121.39706, 109.9176, 92.218475, -155.92543]
[26.960072, 34.200245, 32.925922, 125.057144, 115.96167, 92.1211, -155.9929]
