['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-15.421879768371582, 103.49181365966797, 49.27042770385742, 106.02058410644531, -10.551213264465332, 241.7110595703125, 73.0418930053711]
[-12.674189567565918, 99.90908813476562, 53.294593811035156, 102.16414642333984, -16.35238265991211, 236.33660888671875, 65.14920043945312]
[-11.276357650756836, 96.4459457397461, 55.695804595947266, 99.04058837890625, -19.951139450073242, 231.93849182128906, 58.64543151855469]
[-10.694392204284668, 92.91065216064453, 57.17613220214844, 96.23099517822266, -22.557968139648438, 226.9368438720703, 51.44161605834961]
[-10.977481842041016, 89.29378509521484, 57.556304931640625, 93.5800552368164, -23.976274490356445, 220.8446807861328, 42.84918212890625]
[-11.423144340515137, 86.20915222167969, 56.98366165161133, 91.31780242919922, -23.739595413208008, 216.6238555908203, 36.937740325927734]
[-12.2183256149292, 83.14527893066406, 55.74339294433594, 89.0432357788086, -22.324554443359375, 211.44964599609375, 29.945392608642578]
[-12.384926795959473, 80.54158020019531, 54.71982192993164, 87.11261749267578, -20.592092514038086, 208.418212890625, 25.830162048339844]
[-12.876983642578125, 77.85891723632812, 53.11651611328125, 85.1042251586914, -17.71782684326172, 204.1273956298828, 20.135841369628906]
[-12.915162086486816, 75.36231994628906, 51.81086349487305, 83.27090454101562, -14.642020225524902, 200.71107482910156, 15.640401840209961]
[-12.598875045776367, 72.99627685546875, 50.74674987792969, 81.6465072631836, -11.616556167602539, 198.01107788085938, 12.033159255981445]
[-12.666571617126465, 70.47147369384766, 49.0036506652832, 79.83904266357422, -6.928667068481445, 193.72633361816406, 6.445523262023926]
[-11.915825843811035, 68.20582580566406, 48.209014892578125, 78.47199249267578, -3.5276126861572266, 191.4457244873047, 3.3332769870758057]
[-11.15032958984375, 65.90550231933594, 47.31420135498047, 77.11890411376953, 0.5512479543685913, 188.74551391601562, -0.2700038254261017]
[-10.099291801452637, 63.71400833129883, 46.70109939575195, 76.05887603759766, 4.091674327850342, 186.74012756347656, -3.059276580810547]
[-9.316214561462402, 61.3841667175293, 45.52959442138672, 74.87265014648438, 9.151322364807129, 183.44964599609375, -7.373969078063965]
[-8.17525863647461, 59.18685531616211, 44.80760192871094, 73.9949722290039, 13.473886489868164, 181.01866149902344, -10.679182052612305]
[-6.999863147735596, 56.961753845214844, 44.03197479248047, 73.1383285522461, 18.462928771972656, 178.2110595703125, -14.459461212158203]
[-5.455918312072754, 54.97774124145508, 43.803680419921875, 72.79345703125, 21.776874542236328, 176.73492431640625, -16.60089111328125]
[-4.460360050201416, 52.72983932495117, 42.401546478271484, 72.12501525878906, 27.97785186767578, 173.01629638671875, -21.56627655029297]
[-2.9941298961639404, 50.73049545288086, 41.81892776489258, 71.89955139160156, 32.485137939453125, 170.62286376953125, -24.780986785888672]
[-1.4347362518310547, 48.85981750488281, 41.34006118774414, 71.92538452148438, 36.603607177734375, 168.58717346191406, -27.655681610107422]
[-0.3142995834350586, 46.794612884521484, 39.796810150146484, 71.74786376953125, 43.177452087402344, 164.6300811767578, -32.972816467285156]
[1.106049656867981, 44.976444244384766, 38.826045989990234, 71.96101379394531, 48.36976623535156, 161.6388397216797, -36.97703552246094]
[2.5119545459747314, 43.239479064941406, 37.74474334716797, 72.32054901123047, 53.76985549926758, 158.4327850341797, -41.25548553466797]
[4.045182228088379, 41.741024017333984, 36.947750091552734, 73.01630401611328, 58.150455474853516, 155.9051513671875, -44.681297302246094]
[5.315522193908691, 40.163490295410156, 35.44187927246094, 73.64060974121094, 64.26390838623047, 151.9120635986328, -49.96217727661133]
[6.795108318328857, 38.92550277709961, 34.49268341064453, 74.68757629394531, 68.65625762939453, 149.1272735595703, -53.66986083984375]
[8.260351181030273, 37.863128662109375, 33.5498161315918, 75.94866180419922, 72.76106262207031, 146.4119873046875, -57.268402099609375]
[9.587455749511719, 36.89008331298828, 32.298404693603516, 77.32312774658203, 77.38893127441406, 143.03024291992188, -61.66541290283203]
[10.679895401000977, 35.932743072509766, 30.484663009643555, 78.72773742675781, 83.26254272460938, 138.32635498046875, -67.75806427001953]
