['r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_indexfinger_x']
[-24.862074, 80.462685, 46.73289, 94.401764, -57.61392, 26.974434, 70.51422]
[-24.528723, 78.84283, 46.79222, 93.04845, -55.580112, 27.87663, 63.702175]
[-24.160044, 76.50491, 46.75978, 91.31069, -52.892056, 28.77883, 56.330418]
[-23.791357, 74.1725, 46.726543, 89.572914, -50.189972, 29.681019, 48.95867]
[-23.452515, 71.98386, 46.693306, 87.94695, -47.47624, 37.471233, 41.476097]
[-23.08862, 69.826294, 46.66007, 86.525925, -44.762497, 47.963367, 33.907784]
[-22.609003, 67.668686, 46.62683, 85.15943, -42.048767, 58.58351, 26.339458]
[-21.864035, 65.5111, 46.59359, 83.80549, -39.200886, 69.20365, 18.771133]
[-21.018646, 63.35487, 46.56036, 82.451515, -36.255325, 79.82381, 11.202829]
[-20.030762, 61.200317, 46.535027, 81.09754, -33.320587, 88.59529, 3.6776533]
[-19.15003, 59.045773, 46.50974, 79.74359, -30.77892, 88.8845, -1.3195503]
[-18.257662, 56.89123, 46.48445, 78.38964, -28.301474, 89.1737, -5.6691546]
[-17.3653, 54.736675, 46.459164, 77.03567, -25.864376, 89.462906, -10.01876]
[-16.322912, 52.58214, 46.433876, 75.68437, -23.485027, 89.7234, -14.368368]
[-15.245542, 50.427612, 46.408585, 74.34352, -20.5917, 89.845795, -18.717978]
[-14.146112, 48.19409, 46.3833, 73.00267, -17.08806, 88.77835, -23.067585]
[-13.033529, 45.77831, 46.470013, 71.66183, -13.567462, 85.818115, -27.417198]
[-11.66836, 43.36252, 46.64397, 70.32097, -10.046855, 82.84395, -31.766808]
[-10.230258, 40.94673, 46.817924, 68.98011, -6.1034966, 79.86978, -36.11641]
[-8.792158, 38.53095, 46.991882, 67.639275, -1.35252, 76.895615, -40.466003]
[-7.354054, 36.11516, 47.165848, 66.69956, 3.3984654, 73.92145, -44.815624]
[-5.9159565, 33.681595, 47.33981, 67.30888, 8.149442, 70.94728, -49.165234]
[-4.3531857, 31.947748, 47.513767, 67.9182, 12.900422, 67.97311, -53.51484]
[-2.1146262, 30.2139, 47.687725, 68.52752, 17.65141, 64.99895, -57.864452]
[0.29062474, 28.480055, 47.863655, 69.136826, 22.221594, 62.024784, -62.214054]
[2.7113733, 26.746197, 48.046806, 69.74615, 25.875061, 59.597355, -75.00549]
[5.1321177, 25.012358, 48.229954, 70.35546, 29.528517, 59.066406, -92.471245]
[7.586672, 23.278505, 48.413105, 70.96477, 33.181984, 58.535458, -109.93707]
[10.043938, 21.544657, 48.596252, 71.5741, 36.835438, 58.004498, -127.4028]
[12.5012, 19.810814, 48.77941, 72.782776, 40.488895, 57.47355, -144.86858]
[14.95847, 18.076965, 48.962555, 74.67467, 44.142357, 56.94259, -158.06406]
[17.149513, 16.34312, 49.1457, 76.56657, 47.795376, 56.41164, -160.73181]
[19.048346, 14.609274, 49.328854, 78.45846, 51.44792, 55.88069, -161.95422]
[20.938475, 12.875422, 49.512, 80.35036, 55.100502, 55.34973, -163.17667]
[22.812647, 13.500477, 49.69515, 82.24225, 58.75306, 54.818783, -163.50488]
[24.602634, 14.28802, 49.878304, 84.13414, 62.4056, 54.28783, -163.47166]
[26.392628, 15.075566, 49.909935, 86.02605, 66.05816, 53.75688, -163.43845]
[28.182621, 15.86311, 49.149002, 87.91794, 69.71071, 53.22593, -163.40526]
[29.972612, 16.650661, 48.210304, 90.09059, 73.363266, 52.694977, -163.37202]
[31.762604, 17.438198, 47.271038, 93.0448, 77.0158, 52.16402, -163.33884]
[33.5526, 18.225746, 46.33177, 95.999016, 80.66837, 51.63307, -163.3056]
[35.34259, 19.013294, 45.39251, 99.19596, 84.32092, 51.10211, -163.27242]
[37.13258, 19.800838, 44.453243, 102.94572, 87.97349, 50.571163, -163.23921]
[38.922573, 22.262554, 43.513977, 107.52584, 91.62605, 50.040207, -163.20601]
[40.712563, 25.24859, 42.574715, 112.15723, 95.278595, 49.50926, -163.17279]
[42.50256, 28.234621, 41.635456, 116.85094, 98.93115, 48.978306, -163.13959]
[44.292553, 31.220661, 40.69619, 122.319405, 102.5837, 48.447357, -163.10637]
[46.082546, 34.20669, 40.109924, 128.69728, 106.23626, 47.916405, -163.07317]
[47.87254, 37.19272, 39.636753, 135.07515, 109.888824, 47.433395, -163.03996]
[49.662525, 40.17877, 39.163578, 141.45302, 113.48496, 47.009438, -163.00676]
[51.452522, 43.164803, 38.690407, 147.8309, 116.889145, 46.585476, -162.97354]
