['l_shoulder_z', 'l_shoulder_y', 'l_arm_x', 'l_elbow_y', 'l_wrist_z', 'l_wrist_x', 'l_thumb_z', 'l_thumb_x', 'l_indexfinger_x', 'l_middlefingers_x', 'r_shoulder_z', 'r_shoulder_y', 'r_arm_x', 'r_elbow_y', 'r_wrist_z', 'r_wrist_x', 'r_thumb_z', 'r_thumb_x', 'r_indexfinger_x', 'r_middlefingers_x']
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -61.0, -180.0, -180.0, -180.0, 25.0, 53.0, 58.0, 93.0, 21.0, 84.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 27.0, 48.0, 58.0, 92.0, 25.0, 85.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 27.0, 48.0, 59.0, 91.0, 26.0, 85.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 28.0, 46.0, 59.0, 91.0, 26.0, 85.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 31.0, 42.0, 60.0, 91.0, 31.0, 87.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 34.0, 39.0, 61.0, 91.0, 33.0, 89.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 34.0, 39.0, 61.0, 91.0, 33.0, 89.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 35.0, 37.0, 61.0, 91.0, 36.0, 91.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 35.0, 37.0, 61.0, 91.0, 36.0, 91.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 39.0, 33.0, 62.0, 91.0, 41.0, 93.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 40.0, 32.0, 62.0, 92.0, 42.0, 95.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 40.0, 32.0, 62.0, 92.0, 42.0, 95.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 42.0, 30.0, 62.0, 93.0, 43.0, 97.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 44.0, 29.0, 62.0, 95.0, 50.0, 98.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 45.0, 28.0, 62.0, 96.0, 52.0, 99.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 45.0, 28.0, 62.0, 96.0, 52.0, 99.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 47.0, 28.0, 62.0, 99.0, 56.0, 101.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 47.0, 28.0, 62.0, 99.0, 56.0, 101.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 48.0, 28.0, 62.0, 101.0, 60.0, 102.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 48.0, 28.0, 62.0, 101.0, 60.0, 102.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 50.0, 28.0, 62.0, 104.0, 63.0, 103.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 51.0, 28.0, 62.0, 107.0, 65.0, 103.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 52.0, 28.0, 62.0, 108.0, 67.0, 104.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 52.0, 28.0, 62.0, 108.0, 67.0, 104.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 54.0, 28.0, 62.0, 111.0, 69.0, 104.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 56.0, 28.0, 62.0, 114.0, 72.0, 105.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 56.0, 28.0, 62.0, 114.0, 72.0, 105.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 57.0, 28.0, 62.0, 116.0, 73.0, 105.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 58.0, 28.0, 62.0, 119.0, 76.0, 107.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 59.0, 28.0, 61.0, 121.0, 78.0, 107.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 59.0, 28.0, 61.0, 121.0, 78.0, 107.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 59.0, 28.0, 61.0, 121.0, 78.0, 107.0, -3.0, 44.0, -179.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 61.0, 28.0, 61.0, 124.0, 80.0, 108.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 61.0, 28.0, 61.0, 124.0, 80.0, 108.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 61.0, 28.0, 61.0, 124.0, 80.0, 108.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 61.0, 28.0, 61.0, 124.0, 80.0, 108.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 62.0, 28.0, 61.0, 132.0, 85.0, 108.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 65.0, 28.0, 61.0, 134.0, 85.0, 108.0, -2.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 65.0, 28.0, 61.0, 134.0, 85.0, 108.0, -2.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 65.0, 28.0, 61.0, 136.0, 85.0, 108.0, -2.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 65.0, 28.0, 61.0, 136.0, 85.0, 108.0, -2.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 66.0, 28.0, 61.0, 138.0, 85.0, 108.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 66.0, 28.0, 61.0, 139.0, 85.0, 107.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 66.0, 28.0, 61.0, 139.0, 85.0, 107.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 66.0, 28.0, 61.0, 139.0, 84.0, 105.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 67.0, 28.0, 61.0, 140.0, 84.0, 106.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 67.0, 28.0, 61.0, 140.0, 84.0, 106.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 67.0, 28.0, 60.0, 140.0, 84.0, 105.0, -3.0, 44.0, -180.0, 35.0]
[-24.0, 14.0, 0.0, 104.0, -7.0, -54.0, -60.0, -180.0, -180.0, -180.0, 67.0, 28.0, 60.0, 140.0, 84.0, 108.0, -3.0, 44.0, -180.0, 35.0]
